date,dataType,hour,dateID
2016-07-13,Flow,12,614
2016-07-13,Flow,13,615
2016-07-13,Flow,14,616
2016-07-13,Flow,15,617
2016-07-13,Flow,16,618
2016-07-13,Flow,17,619
2016-07-13,Flow,18,620
2016-07-13,Flow,19,621
2016-07-13,Flow,20,622
2016-07-13,Flow,21,623
2016-07-13,Flow,22,624
2016-07-13,Flow,23,625
2016-07-14,Flow,00,626
2016-07-14,Flow,02,627
2016-07-14,Flow,03,628
2016-07-14,Flow,04,629
2016-07-14,Flow,05,630
2016-07-14,Flow,06,631
2016-07-14,Flow,07,632
2016-07-14,Flow,08,633
2016-07-14,Flow,09,634
2016-07-14,Flow,10,635
2016-07-14,Flow,11,636
2016-07-14,Flow,12,637
2016-07-14,Flow,13,638
2016-07-14,Flow,14,639
2016-07-14,Flow,15,640
2016-07-14,Flow,16,641
2016-07-14,Flow,17,642
2016-07-14,Flow,18,643
2016-07-14,Flow,19,644
2016-07-14,Flow,20,645
2016-07-14,Flow,21,646
2016-07-14,Flow,22,647
2016-07-14,Flow,23,648
2016-07-15,Flow,00,649
2016-07-15,Flow,01,650
2016-07-15,Flow,02,651
2016-07-15,Flow,03,652
2016-07-15,Flow,04,653
2016-07-15,Flow,05,654
2016-07-15,Flow,06,655
2016-07-15,Flow,07,656
2016-07-15,Flow,08,657
2016-07-15,Flow,09,658
2016-07-15,Flow,10,659
2016-07-15,Flow,11,660
2016-07-15,Flow,12,661
2016-07-15,Flow,13,662
2016-07-15,Flow,14,663
2016-07-15,Flow,15,664
2016-07-15,Flow,16,665
2016-07-15,Flow,17,666
2016-07-15,Flow,18,667
2016-07-15,Flow,19,668
2016-07-15,Flow,20,669
2016-07-15,Flow,21,670
2016-07-15,Flow,22,671
2016-07-15,Flow,23,672
2016-07-16,Flow,00,673
2016-07-16,Flow,01,674
2016-07-16,Flow,02,675
2016-07-16,Flow,03,676
2016-07-16,Flow,04,677
2016-07-16,Flow,05,678
2016-07-16,Flow,06,679
2016-07-16,Flow,07,680
2016-07-16,Flow,08,681
2016-07-16,Flow,09,682
2016-07-16,Flow,10,683
2016-07-16,Flow,11,684
2016-07-16,Flow,12,685
2016-07-16,Flow,13,686
2016-07-16,Flow,14,687
2016-07-16,Flow,15,688
2016-07-16,Flow,16,689
2016-07-16,Flow,17,690
2016-07-16,Flow,18,691
2016-07-16,Flow,19,692
2016-07-16,Flow,20,693
2016-07-16,Flow,21,694
2016-07-16,Flow,22,695
2016-07-16,Flow,23,696
2016-07-17,Flow,00,697
2016-07-17,Flow,01,698
2016-07-17,Flow,02,699
2016-07-17,Flow,03,700
2016-07-17,Flow,04,701
2016-07-17,Flow,05,702
2016-07-17,Flow,06,703
2016-07-17,Flow,07,704
2016-07-17,Flow,08,705
2016-07-17,Flow,09,706
2016-07-17,Flow,10,707
2016-07-17,Flow,11,708
2016-07-17,Flow,12,709
2016-07-17,Flow,13,710
2016-07-17,Flow,14,711
2016-07-17,Flow,15,712
2016-07-17,Flow,16,713
2016-07-17,Flow,17,714
2016-07-17,Flow,18,715
2016-07-17,Flow,19,716
2016-07-17,Flow,20,717
2016-07-17,Flow,21,718
2016-07-17,Flow,22,719
2016-07-17,Flow,23,720
2016-07-18,Flow,00,721
2016-07-18,Flow,01,722
2016-07-18,Flow,02,723
2016-07-18,Flow,03,724
2016-07-18,Flow,05,725
2016-07-18,Flow,06,726
2016-07-18,Flow,07,727
2016-07-18,Flow,08,728
2016-07-18,Flow,09,729
2016-07-18,Flow,10,730
2016-07-18,Flow,11,731
2016-07-18,Flow,12,732
2016-07-18,Flow,13,733
2016-07-18,Flow,14,734
2016-07-18,Flow,15,735
2016-07-18,Flow,16,736
2016-06-01,Flow,02,737
2016-06-02,Flow,04,738
2016-06-03,Flow,02,739
2016-06-04,Flow,03,740
2016-06-04,Flow,04,741
2016-06-11,Flow,04,742
2016-06-13,Flow,04,743
2016-06-14,Flow,02,744
2016-06-15,Flow,03,745
2016-06-19,Flow,03,746
2016-06-30,Flow,03,747
2016-07-01,Flow,03,748
2016-07-11,Flow,03,749
2016-07-11,Flow,04,750
2016-07-14,Flow,01,751
2016-07-18,Flow,04,752
2016-06-01,Speed,00,753
2016-06-01,Speed,01,754
2016-06-01,Speed,03,755
2016-06-01,Speed,04,756
