filename,situationNumber,situationRecordNumber,situationRecordCreationTime,situationRecordVersionTime,probabilityOfOccurrence,sourceName,validityStatus,validity_overallStartTime,validity_overallEndTime,location_locationForDisplay_latitude,location_locationForDisplay_longitude,location_carriageway,management_lifeCycleManagement_cancel,operatorActionStatus
20160601152139.xml,9,2,2016-05-12T08:12:51Z,2016-05-12T08:25:41Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-16T13:00:00Z,2016-07-16T15:00:00Z,51.40418,5.813773,mainCarriageway,true,approved
20160601152139.xml,9,3,2016-05-12T08:12:51Z,2016-05-12T08:25:41Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-16T13:00:00Z,2016-07-16T15:00:00Z,51.40418,5.813773,mainCarriageway,true,approved
20160601152139.xml,10,1,2016-05-12T08:30:51Z,2016-05-12T08:33:06Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-16T14:30:00Z,2016-07-17T03:30:00Z,51.403973,5.814413,mainCarriageway,true,approved
20160601152139.xml,10,2,2016-05-12T08:30:51Z,2016-05-12T08:33:06Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-16T14:30:00Z,2016-07-17T03:30:00Z,51.403973,5.814413,mainCarriageway,true,approved
20160601152139.xml,11,1,2016-05-13T06:48:41Z,2016-05-13T10:28:52Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T13:00:00Z,52.305683,5.134559,mainCarriageway,true,approved
20160601152139.xml,11,2,2016-05-13T06:48:41Z,2016-05-13T10:28:52Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T13:00:00Z,52.305683,5.134559,mainCarriageway,true,approved
20160601152139.xml,12,1,2016-05-13T06:55:29Z,2016-05-13T10:30:14Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T13:00:00Z,52.28893,4.944152,parallelCarriageway,true,approved
20160601152139.xml,12,2,2016-05-13T06:55:29Z,2016-05-13T10:30:14Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T13:00:00Z,52.28893,4.944152,parallelCarriageway,true,approved
20160601152139.xml,13,1,2016-05-13T14:59:40Z,2016-05-19T12:32:28Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T12:00:00Z,2016-06-01T13:00:00Z,53.22248,6.614479,mainCarriageway,true,approved
20160601152139.xml,13,2,2016-05-13T14:59:40Z,2016-05-19T12:32:28Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T12:00:00Z,2016-06-01T13:00:00Z,53.22248,6.614479,mainCarriageway,true,approved
20160601152139.xml,13,3,2016-05-13T14:59:40Z,2016-05-19T12:32:28Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T12:00:00Z,2016-06-01T13:00:00Z,53.22248,6.614479,mainCarriageway,true,approved
20160601152139.xml,14,1,2016-05-13T15:06:31Z,2016-05-18T14:09:57Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T12:00:00Z,2016-06-01T13:00:00Z,53.22588,6.6124077,mainCarriageway,true,approved
20160601152139.xml,14,2,2016-05-13T15:06:31Z,2016-05-18T14:09:57Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T12:00:00Z,2016-06-01T13:00:00Z,53.22588,6.6124077,mainCarriageway,true,approved
20160601152139.xml,14,3,2016-05-13T15:06:31Z,2016-05-18T14:09:57Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T12:00:00Z,2016-06-01T13:00:00Z,53.22588,6.6124077,mainCarriageway,true,approved
20160601152243.xml,1,1,2016-05-20T11:14:40Z,2016-06-01T13:22:29Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-13T22:00:00Z,2016-06-14T00:00:00Z,51.46127,4.0281577,mainCarriageway,,approved
20160601152243.xml,1,2,2016-05-20T11:14:40Z,2016-06-01T13:22:29Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-13T22:00:00Z,2016-06-14T00:00:00Z,51.46127,4.0281577,mainCarriageway,,approved
20160601152243.xml,1,3,2016-05-20T11:14:40Z,2016-06-01T13:22:29Z,riskOf,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-13T22:00:00Z,2016-06-14T00:00:00Z,51.46127,4.0281577,mainCarriageway,,
20160601152243.xml,1,4,2016-05-20T11:14:40Z,2016-06-01T13:22:29Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-13T22:00:00Z,2016-06-14T00:00:00Z,51.46293,4.025532,exitSlipRoad,,approved
20160601152419.xml,1,1,2016-05-20T11:45:22Z,2016-06-01T13:24:12Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-13T23:00:00Z,2016-06-14T01:00:00Z,51.46547,4.0206914,mainCarriageway,,approved
20160601152419.xml,1,2,2016-05-20T11:45:22Z,2016-06-01T13:24:12Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-13T23:00:00Z,2016-06-14T01:00:00Z,51.46547,4.0206914,mainCarriageway,,approved
20160601152419.xml,1,3,2016-05-20T11:45:22Z,2016-06-01T13:24:12Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-13T23:00:00Z,2016-06-14T01:00:00Z,51.46547,4.0206914,mainCarriageway,,approved
20160601152419.xml,1,4,2016-05-20T11:45:22Z,2016-06-01T13:24:12Z,riskOf,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-13T23:00:00Z,2016-06-14T01:00:00Z,51.46547,4.0206914,mainCarriageway,,
20160601152419.xml,1,5,2016-05-20T11:45:22Z,2016-06-01T13:24:12Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-13T23:00:00Z,2016-06-14T01:00:00Z,51.464466,4.0260615,mainCarriageway,,approved
20160601152648.xml,1,1,2016-05-23T05:40:20Z,2016-06-01T13:26:41Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T00:00:00Z,2016-06-14T02:00:00Z,51.46571,3.9837534,mainCarriageway,,approved
20160601152648.xml,1,2,2016-05-23T05:40:20Z,2016-06-01T13:26:41Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T00:00:00Z,2016-06-14T02:00:00Z,51.46571,3.9837534,mainCarriageway,,approved
20160601152648.xml,1,3,2016-05-23T05:40:20Z,2016-06-01T13:26:41Z,riskOf,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T00:00:00Z,2016-06-14T02:00:00Z,51.46571,3.9837534,mainCarriageway,,
20160601152648.xml,1,4,2016-05-23T05:40:20Z,2016-06-01T13:26:41Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T00:00:00Z,2016-06-14T02:00:00Z,51.467438,3.9684565,exitSlipRoad,,approved
20160601152825.xml,1,1,2016-05-04T06:34:12Z,2016-06-01T13:28:19Z,certain,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-06-01T09:10:08Z,2016-06-01T13:28:19Z,52.459038,4.846776,mainCarriageway,,approved
20160601152825.xml,1,2,2016-05-04T06:34:12Z,2016-06-01T13:28:19Z,certain,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-06-01T09:10:08Z,2016-06-01T13:28:19Z,52.459038,4.846776,mainCarriageway,,approved
20160601152901.xml,1,1,2016-05-23T05:53:30Z,2016-06-01T13:28:54Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T01:00:00Z,2016-06-14T03:00:00Z,51.47516,3.9410868,mainCarriageway,,approved
20160601152901.xml,1,2,2016-05-23T05:53:30Z,2016-06-01T13:28:54Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T01:00:00Z,2016-06-14T03:00:00Z,51.47516,3.9410868,mainCarriageway,,approved
20160601152901.xml,1,3,2016-05-23T05:53:30Z,2016-06-01T13:28:54Z,riskOf,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T01:00:00Z,2016-06-14T03:00:00Z,51.47516,3.9410868,mainCarriageway,,
20160601152901.xml,1,4,2016-05-23T05:53:30Z,2016-06-01T13:28:54Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T01:00:00Z,2016-06-14T03:00:00Z,51.474556,3.943636,mainCarriageway,,approved
20160601152933.xml,1,1,2016-05-31T19:58:22Z,2016-06-01T13:29:26Z,certain,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-06-01T07:01:19Z,2016-06-01T13:29:24Z,52.90253,4.9580307,mainCarriageway,,approved
20160601152933.xml,1,2,2016-05-31T19:58:22Z,2016-06-01T13:29:26Z,certain,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-06-01T07:01:19Z,2016-06-01T13:29:24Z,52.90253,4.9580307,mainCarriageway,,approved
20160601152933.xml,1,3,2016-05-31T19:58:22Z,2016-06-01T13:29:26Z,certain,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-06-01T07:01:19Z,2016-06-01T13:29:24Z,52.90253,4.9580307,mainCarriageway,,approved
20160601153020.xml,1,1,2016-05-02T09:08:20Z,2016-06-01T13:30:11Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-01T09:00:00Z,2016-06-01T13:30:12Z,51.6841,5.3477345,mainCarriageway,,approved
20160601153020.xml,1,2,2016-05-02T09:08:20Z,2016-06-01T13:30:11Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-01T09:00:00Z,2016-06-01T13:30:12Z,51.6841,5.3477345,mainCarriageway,,approved
20160601153020.xml,1,3,2016-05-02T09:08:20Z,2016-06-01T13:30:11Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-01T09:00:00Z,2016-06-01T13:30:12Z,51.6841,5.3477345,mainCarriageway,,approved
20160601153101.xml,1,1,2016-05-23T06:03:50Z,2016-06-01T13:30:53Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T02:00:00Z,2016-06-14T03:00:00Z,51.478226,3.9245427,mainCarriageway,,approved
20160601153101.xml,1,2,2016-05-23T06:03:50Z,2016-06-01T13:30:53Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T02:00:00Z,2016-06-14T03:00:00Z,51.478226,3.9245427,mainCarriageway,,approved
20160601153101.xml,1,3,2016-05-23T06:03:50Z,2016-06-01T13:30:53Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T02:00:00Z,2016-06-14T03:00:00Z,51.478226,3.9245427,mainCarriageway,,approved
20160601153101.xml,1,4,2016-05-23T06:03:50Z,2016-06-01T13:30:53Z,riskOf,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T02:00:00Z,2016-06-14T03:00:00Z,51.478226,3.9245427,mainCarriageway,,
20160601153101.xml,1,5,2016-05-23T06:03:50Z,2016-06-01T13:30:53Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-14T02:00:00Z,2016-06-14T03:00:00Z,51.47605,3.9341981,entrySlipRoad,,approved
20160601153300.xml,1,2,2016-05-27T05:43:46Z,2016-06-01T13:32:53Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-06-17T19:00:00Z,2016-06-20T03:00:00Z,51.6058,4.847626,mainCarriageway,,approved
20160601153300.xml,1,3,2016-05-27T05:43:46Z,2016-06-01T13:32:53Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-06-17T19:00:00Z,2016-06-20T03:00:00Z,51.551163,4.829668,mainCarriageway,,approved
20160601153300.xml,1,4,2016-05-27T05:43:46Z,2016-06-01T13:32:53Z,riskOf,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-06-17T19:00:00Z,2016-06-20T03:00:00Z,51.6058,4.847626,mainCarriageway,,
20160601153300.xml,1,5,2016-05-27T05:43:46Z,2016-06-01T13:32:53Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-06-17T19:00:00Z,2016-06-20T03:00:00Z,51.55173,4.9470086,exitSlipRoad,,approved
20160601153300.xml,1,6,2016-05-27T05:43:46Z,2016-06-01T13:32:53Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-06-17T19:00:00Z,2016-06-20T03:00:00Z,51.507084,4.7442007,mainCarriageway,,approved
20160601153300.xml,1,7,2016-05-27T05:43:46Z,2016-06-01T13:32:53Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-06-17T19:00:00Z,2016-06-20T03:00:00Z,51.6058,4.847626,mainCarriageway,,approved
20160601153300.xml,1,8,2016-05-27T05:43:46Z,2016-06-01T13:32:53Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-06-17T19:00:00Z,2016-06-20T03:00:00Z,51.6058,4.847626,mainCarriageway,,approved
20160601153504.xml,1,1,2016-04-18T14:12:17Z,2016-06-01T07:33:33Z,certain,ON-O [RWS Oost-Nederland District Oost],definedByValidityTimeSpec,2016-06-01T07:33:30Z,,51.945213,6.401865,mainCarriageway,,implemented
20160601153504.xml,1,2,2016-04-18T14:12:17Z,2016-06-01T07:33:33Z,certain,ON-O [RWS Oost-Nederland District Oost],definedByValidityTimeSpec,2016-06-01T07:33:30Z,,51.945213,6.401865,mainCarriageway,,implemented
20160601153504.xml,1,3,2016-04-18T14:12:17Z,2016-06-01T07:33:33Z,certain,ON-O [RWS Oost-Nederland District Oost],definedByValidityTimeSpec,2016-06-01T07:33:30Z,,51.945213,6.401865,mainCarriageway,,implemented
20160601153948.xml,1,1,2016-06-01T13:22:55Z,2016-06-01T13:39:42Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T19:00:00Z,2016-06-24T21:59:00Z,52.691692,5.7678447,mainCarriageway,,approved
20160601153948.xml,1,2,2016-06-01T13:22:55Z,2016-06-01T13:39:42Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T19:00:00Z,2016-06-24T21:59:00Z,52.691692,5.7678447,mainCarriageway,,approved
20160601153948.xml,1,3,2016-06-01T13:22:55Z,2016-06-01T13:39:42Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T19:00:00Z,2016-06-24T21:59:00Z,52.691113,5.764939,mainCarriageway,,approved
20160601154728.xml,1,1,2016-06-01T13:21:19Z,2016-06-01T12:57:48Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-20T21:00:00Z,2016-06-21T03:00:00Z,52.32729,5.062425,mainCarriageway,true,approved
20160601154728.xml,1,2,2016-06-01T13:21:19Z,2016-06-01T12:57:48Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-20T21:00:00Z,2016-06-21T03:00:00Z,52.32729,5.062425,mainCarriageway,true,approved
20160601154728.xml,1,3,2016-06-01T13:21:19Z,2016-06-01T12:57:48Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-20T21:00:00Z,2016-06-21T03:00:00Z,52.32729,5.062425,mainCarriageway,true,approved
20160601154744.xml,1,1,2016-04-25T07:22:03Z,2016-06-01T13:47:36Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:38:34Z,2016-06-01T13:47:36Z,53.20397,6.4886413,mainCarriageway,,approved
20160601154744.xml,1,2,2016-04-25T07:22:03Z,2016-06-01T13:47:36Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:38:34Z,2016-06-01T13:47:36Z,53.20397,6.4886413,mainCarriageway,,approved
20160601154744.xml,1,3,2016-04-25T07:22:03Z,2016-06-01T13:47:36Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:38:34Z,2016-06-01T13:47:36Z,53.20397,6.4886413,mainCarriageway,,approved
20160601154801.xml,1,1,2016-04-25T07:31:04Z,2016-06-01T13:47:50Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:39:47Z,2016-06-01T13:47:48Z,53.1953,6.432458,mainCarriageway,,approved
20160601154801.xml,1,2,2016-04-25T07:31:04Z,2016-06-01T13:47:50Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:39:47Z,2016-06-01T13:47:48Z,53.1953,6.432458,mainCarriageway,,approved
20160601154801.xml,1,3,2016-04-25T07:31:04Z,2016-06-01T13:47:50Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:39:47Z,2016-06-01T13:47:48Z,53.1953,6.432458,mainCarriageway,,approved
20160601154808.xml,1,1,2016-04-25T07:38:03Z,2016-06-01T13:48:01Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:40:48Z,2016-06-01T13:47:59Z,53.18486,6.378019,mainCarriageway,,approved
20160601154808.xml,1,2,2016-04-25T07:38:03Z,2016-06-01T13:48:01Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:40:48Z,2016-06-01T13:47:59Z,53.18486,6.378019,mainCarriageway,,approved
20160601154808.xml,1,3,2016-04-25T07:38:03Z,2016-06-01T13:48:01Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:40:48Z,2016-06-01T13:47:59Z,53.18486,6.378019,mainCarriageway,,approved
20160601154816.xml,1,1,2016-04-25T07:44:18Z,2016-06-01T13:48:08Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:41:54Z,2016-06-01T13:48:06Z,53.169525,6.3259377,mainCarriageway,,approved
20160601154816.xml,1,2,2016-04-25T07:44:18Z,2016-06-01T13:48:08Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:41:54Z,2016-06-01T13:48:06Z,53.169525,6.3259377,mainCarriageway,,approved
20160601154816.xml,1,3,2016-04-25T07:44:18Z,2016-06-01T13:48:08Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:41:54Z,2016-06-01T13:48:06Z,53.169525,6.3259377,mainCarriageway,,approved
20160601154822.xml,1,1,2016-04-25T07:50:23Z,2016-06-01T13:48:16Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:43:01Z,2016-06-01T13:48:16Z,53.16339,6.2962327,mainCarriageway,,approved
20160601154822.xml,1,2,2016-04-25T07:50:23Z,2016-06-01T13:48:16Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:43:01Z,2016-06-01T13:48:16Z,53.16339,6.2962327,mainCarriageway,,approved
20160601154822.xml,1,3,2016-04-25T07:50:23Z,2016-06-01T13:48:16Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T06:43:01Z,2016-06-01T13:48:16Z,53.16339,6.2962327,mainCarriageway,,approved
20160601155053.xml,1,1,2016-05-12T13:30:10Z,2016-06-01T13:50:47Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T10:44:02Z,2016-06-01T13:50:46Z,51.654793,3.9209006,mainCarriageway,,approved
20160601155053.xml,1,2,2016-05-12T13:30:10Z,2016-06-01T13:50:47Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T10:44:02Z,2016-06-01T13:50:46Z,51.654793,3.9209006,mainCarriageway,,approved
20160601155053.xml,1,3,2016-05-12T13:30:10Z,2016-06-01T13:50:47Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T10:44:02Z,2016-06-01T13:50:46Z,51.654793,3.9209006,mainCarriageway,,approved
20160601155053.xml,1,4,2016-05-12T13:30:10Z,2016-06-01T13:50:47Z,riskOf,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T10:44:02Z,2016-06-01T13:50:46Z,51.654793,3.9209006,mainCarriageway,,
20160601155245.xml,1,1,2016-05-04T11:42:55Z,2016-06-01T13:52:35Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T11:28:11Z,2016-06-01T13:52:33Z,53.170605,6.753622,mainCarriageway,,approved
20160601155252.xml,1,1,2016-06-01T13:24:20Z,2016-06-01T13:47:45Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-28T19:00:00Z,2016-06-29T03:00:00Z,51.399605,6.127591,mainCarriageway,true,approved
20160601155252.xml,1,2,2016-06-01T13:24:20Z,2016-06-01T13:47:45Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-28T19:00:00Z,2016-06-29T03:00:00Z,51.399605,6.127591,mainCarriageway,true,approved
20160601155252.xml,1,3,2016-06-01T13:24:20Z,2016-06-01T13:47:45Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-28T19:00:00Z,2016-06-29T03:00:00Z,51.399605,6.127591,mainCarriageway,true,approved
20160601155252.xml,1,4,2016-06-01T13:24:20Z,2016-06-01T13:47:45Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-28T19:00:00Z,2016-06-29T03:00:00Z,51.400906,6.1269875,parallelCarriageway,true,approved
20160601155252.xml,1,5,2016-06-01T13:24:20Z,2016-06-01T13:47:45Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-28T19:00:00Z,2016-06-29T03:00:00Z,51.399605,6.127591,mainCarriageway,true,approved
20160601155252.xml,1,6,2016-06-01T13:24:20Z,2016-06-01T13:47:45Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-28T19:00:00Z,2016-06-29T03:00:00Z,51.399605,6.127591,mainCarriageway,true,approved
20160601155252.xml,1,7,2016-06-01T13:24:20Z,2016-06-01T13:47:45Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-28T19:00:00Z,2016-06-29T03:00:00Z,51.399605,6.127591,mainCarriageway,true,approved
20160601155427.xml,1,1,2016-06-01T12:39:47Z,2016-06-01T13:54:21Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-08T19:00:00Z,2016-06-09T03:30:00Z,51.37146,5.3233604,entrySlipRoad,,approved
20160601155427.xml,1,2,2016-06-01T12:39:47Z,2016-06-01T13:54:21Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-08T19:00:00Z,2016-06-09T03:30:00Z,51.370182,5.3173394,entrySlipRoad,,approved
20160601155550.xml,1,1,2016-06-01T12:39:47Z,2016-06-01T13:55:41Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-10T19:00:00Z,2016-06-11T06:00:00Z,51.122223,5.882388,mainCarriageway,,approved
20160601155550.xml,1,2,2016-06-01T12:39:47Z,2016-06-01T13:55:41Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-10T19:00:00Z,2016-06-11T06:00:00Z,51.27271,5.7387514,mainCarriageway,,approved
20160601155550.xml,1,3,2016-06-01T12:39:47Z,2016-06-01T13:55:41Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-10T19:00:00Z,2016-06-11T06:00:00Z,51.352947,5.5400424,mainCarriageway,,approved
20160601155754.xml,1,2,2016-06-01T12:39:47Z,2016-06-01T13:57:48Z,certain,WNN [RWS West-Nederland Noord],definedByValidityTimeSpec,2016-07-01T21:30:00Z,2016-07-02T04:30:00Z,52.311256,4.7493234,mainCarriageway,,approved
20160601155826.xml,1,2,2016-06-01T12:39:47Z,2016-06-01T13:58:16Z,certain,WNN [RWS West-Nederland Noord],definedByValidityTimeSpec,2016-07-01T21:30:00Z,2016-07-02T04:30:00Z,52.311256,4.7493234,mainCarriageway,,approved
20160601155857.xml,1,1,2016-06-01T13:28:10Z,2016-06-01T13:58:45Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T18:00:00Z,2016-06-02T04:00:00Z,52.69638,5.7734213,mainCarriageway,,approved
20160601155857.xml,1,2,2016-06-01T13:28:10Z,2016-06-01T13:58:45Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T18:00:00Z,2016-06-02T04:00:00Z,52.69638,5.7734213,mainCarriageway,,approved
20160601155857.xml,1,3,2016-06-01T13:28:10Z,2016-06-01T13:58:45Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T18:00:00Z,2016-06-02T04:00:00Z,52.69638,5.7734213,mainCarriageway,,approved
20160601155857.xml,1,4,2016-06-01T13:28:10Z,2016-06-01T13:58:45Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T18:00:00Z,2016-06-02T04:00:00Z,52.70196,5.772425,mainCarriageway,,approved
20160601155857.xml,1,5,2016-06-01T13:28:10Z,2016-06-01T13:58:45Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T18:00:00Z,2016-06-02T04:00:00Z,52.69638,5.7734213,mainCarriageway,,approved
20160601155857.xml,1,6,2016-06-01T13:28:10Z,2016-06-01T13:58:45Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T18:00:00Z,2016-06-02T04:00:00Z,52.696354,5.773429,mainCarriageway,,approved
20160601160010.xml,1,1,2016-06-01T12:39:47Z,2016-06-01T14:00:02Z,certain,WNN [RWS West-Nederland Noord],definedByValidityTimeSpec,2016-07-03T21:00:00Z,2016-07-04T03:00:00Z,52.330765,4.797145,connectingCarriageway,,approved
20160601160010.xml,1,2,2016-06-01T12:39:47Z,2016-06-01T14:00:02Z,certain,WNN [RWS West-Nederland Noord],definedByValidityTimeSpec,2016-07-03T21:00:00Z,2016-07-04T03:00:00Z,52.311256,4.7493234,mainCarriageway,,approved
20160601160010.xml,2,1,2016-05-02T05:35:04Z,2016-05-11T13:05:06Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T09:00:00Z,2016-06-01T14:00:00Z,53.165768,6.30754,parallelCarriageway,true,approved
