startLocatieForDisplayLat,startLocatieForDisplayLong,metaType,coordinateID
52.2853,4.72226,Flow,3291
52.2853,4.72226,Flow,3292
52.2812,4.7165,Flow,3293
52.2812,4.7165,Flow,3294
52.2812,4.7165,Flow,3295
52.2812,4.7165,Flow,3296
52.2812,4.7165,Flow,3297
52.2791,4.71345,Flow,3298
52.2791,4.71345,Flow,3299
52.2791,4.71345,Flow,3300
52.2791,4.71345,Flow,3301
52.2791,4.71345,Flow,3302
52.2765,4.70972,Flow,3303
52.2765,4.70972,Flow,3304
52.2765,4.70972,Flow,3305
52.2765,4.70972,Flow,3306
52.2765,4.70972,Flow,3307
52.2727,4.7043,Flow,3308
52.2727,4.7043,Flow,3309
52.2727,4.7043,Flow,3310
52.2727,4.7043,Flow,3311
52.2727,4.7043,Flow,3312
52.2694,4.69953,Flow,3313
52.2694,4.69953,Flow,3314
52.2694,4.69953,Flow,3315
52.2694,4.69953,Flow,3316
52.2694,4.69953,Flow,3317
52.2673,4.69657,Flow,3318
52.2673,4.69657,Flow,3319
52.2673,4.69657,Flow,3320
52.2673,4.69657,Flow,3321
52.2673,4.69657,Flow,3322
52.2673,4.69657,Flow,3323
52.2646,4.69262,Flow,3324
52.2646,4.69262,Flow,3325
52.2646,4.69262,Flow,3326
52.2646,4.69262,Flow,3327
52.2646,4.69262,Flow,3328
52.2646,4.69262,Flow,3329
52.2616,4.68833,Flow,3330
52.2616,4.68833,Flow,3331
52.2616,4.68833,Flow,3332
52.2616,4.68833,Flow,3333
52.2616,4.68833,Flow,3334
52.2588,4.6843,Flow,3335
52.2588,4.6843,Flow,3336
52.2588,4.6843,Flow,3337
52.2588,4.6843,Flow,3338
52.2588,4.6843,Flow,3339
52.393,4.77836,Flow,3340
52.354,4.73811,Flow,3341
52.3537,4.74525,Flow,3342
52.36,4.74189,Flow,3343
52.3533,4.73777,Flow,3344
52.3533,4.73777,Flow,3345
52.3518,4.73741,Flow,3346
52.3518,4.73741,Flow,3347
52.3538,4.74017,Flow,3348
52.3538,4.74017,Flow,3349
52.3558,4.74296,Flow,3350
52.3558,4.74296,Flow,3351
52.3583,4.74232,Flow,3352
52.3583,4.74232,Flow,3353
52.3594,4.73941,Flow,3354
52.3594,4.73941,Flow,3355
52.36,4.7351,Flow,3356
52.36,4.7351,Flow,3357
52.3613,4.73228,Flow,3358
52.3613,4.73228,Flow,3359
52.3625,4.73007,Flow,3360
52.3625,4.73007,Flow,3361
52.3572,4.73881,Flow,3362
52.3559,4.73842,Flow,3363
52.3494,4.73586,Flow,3364
52.3494,4.73586,Flow,3365
52.352,4.73673,Flow,3366
52.3558,4.73882,Flow,3367
52.3558,4.73882,Flow,3368
52.3597,4.74212,Flow,3369
52.3597,4.74212,Flow,3370
52.2912,4.72932,Flow,3371
52.2934,4.73058,Flow,3372
52.2955,4.73096,Flow,3373
52.2893,4.72786,Flow,3374
52.2893,4.72786,Flow,3375
52.2911,4.72991,Flow,3376
52.2911,4.72991,Flow,3377
52.2935,4.73112,Flow,3378
52.2935,4.73112,Flow,3379
52.2955,4.73105,Flow,3380
52.2955,4.73105,Flow,3381
52.2981,4.73108,Flow,3382
52.2981,4.73108,Flow,3383
52.3,4.73125,Flow,3384
52.3,4.73125,Flow,3385
52.3025,4.73147,Flow,3386
52.3025,4.73147,Flow,3387
52.3045,4.73166,Flow,3388
52.3045,4.73166,Flow,3389
52.3068,4.73186,Flow,3390
52.3068,4.73186,Flow,3391
52.3098,4.73214,Flow,3392
52.3098,4.73214,Flow,3393
52.3133,4.73247,Flow,3394
52.3133,4.73247,Flow,3395
52.3161,4.73272,Flow,3396
52.3161,4.73272,Flow,3397
52.3186,4.73295,Flow,3398
52.3186,4.73295,Flow,3399
52.3227,4.73332,Flow,3400
52.3227,4.73332,Flow,3401
52.3251,4.73354,Flow,3402
52.3251,4.73354,Flow,3403
52.328,4.73381,Flow,3404
52.328,4.73381,Flow,3405
52.3339,4.73436,Flow,3406
52.3339,4.73436,Flow,3407
52.3367,4.73462,Flow,3408
52.3367,4.73462,Flow,3409
52.3394,4.7348,Flow,3410
52.3394,4.7348,Flow,3411
52.3421,4.73505,Flow,3412
52.3421,4.73505,Flow,3413
52.3421,4.73505,Flow,3414
52.3455,4.73537,Flow,3415
52.3455,4.73537,Flow,3416
52.3455,4.73537,Flow,3417
52.3493,4.73602,Flow,3418
52.3493,4.73602,Flow,3419
52.3519,4.73693,Flow,3420
52.3519,4.73693,Flow,3421
52.3559,4.73918,Flow,3422
52.3559,4.73918,Flow,3423
52.3596,4.74242,Flow,3424
52.3596,4.74242,Flow,3425
52.3639,4.74783,Flow,3426
52.3639,4.74783,Flow,3427
52.3639,4.74783,Flow,3428
52.3639,4.74783,Flow,3429
52.3664,4.75255,Flow,3430
52.3664,4.75255,Flow,3431
52.3681,4.7563,Flow,3432
52.3681,4.7563,Flow,3433
52.3716,4.76287,Flow,3434
52.3716,4.76287,Flow,3435
52.3754,4.76633,Flow,3436
52.3754,4.76633,Flow,3437
52.3801,4.7677,Flow,3438
52.3801,4.7677,Flow,3439
52.385,4.76773,Flow,3440
52.385,4.76773,Flow,3441
52.3895,4.7703,Flow,3442
52.3895,4.7703,Flow,3443
52.3914,4.7731,Flow,3444
52.3914,4.7731,Flow,3445
52.3933,4.77967,Flow,3446
52.3933,4.77967,Flow,3447
52.3935,4.78342,Flow,3448
52.3935,4.78342,Flow,3449
52.3935,4.78829,Flow,3450
52.3935,4.78829,Flow,3451
52.3935,4.79304,Flow,3452
52.3935,4.79304,Flow,3453
52.3935,4.79304,Flow,3454
52.3935,4.79851,Flow,3455
52.3935,4.79851,Flow,3456
52.3931,4.80575,Flow,3457
52.3931,4.80575,Flow,3458
52.3922,4.81235,Flow,3459
52.3922,4.81235,Flow,3460
52.3919,4.82006,Flow,3461
52.3919,4.82006,Flow,3462
52.3919,4.82785,Flow,3463
52.3919,4.82785,Flow,3464
52.3923,4.83604,Flow,3465
52.3923,4.83604,Flow,3466
52.3952,4.84229,Flow,3467
52.3952,4.84229,Flow,3468
52.3998,4.84764,Flow,3469
52.3998,4.84764,Flow,3470
52.4016,4.84988,Flow,3471
52.4016,4.84988,Flow,3472
52.4016,4.84988,Flow,3473
52.4016,4.84988,Flow,3474
52.4032,4.85171,Flow,3475
52.4032,4.85171,Flow,3476
52.4032,4.85171,Flow,3477
52.2927,4.73206,Flow,3478
52.2927,4.73206,Flow,3479
52.2956,4.73129,Flow,3480
52.2956,4.73129,Flow,3481
52.2982,4.7313,Flow,3482
52.2982,4.7313,Flow,3483
52.3001,4.73147,Flow,3484
52.3001,4.73147,Flow,3485
52.3026,4.73169,Flow,3486
52.3026,4.73169,Flow,3487
52.3046,4.73188,Flow,3488
52.3046,4.73188,Flow,3489
52.3068,4.73209,Flow,3490
52.3068,4.73209,Flow,3491
52.31,4.73237,Flow,3492
52.31,4.73237,Flow,3493
52.3134,4.73269,Flow,3494
52.3134,4.73269,Flow,3495
52.3162,4.73293,Flow,3496
52.3162,4.73293,Flow,3497
52.3187,4.73317,Flow,3498
52.3187,4.73317,Flow,3499
52.3227,4.73355,Flow,3500
52.3227,4.73355,Flow,3501
52.3252,4.73377,Flow,3502
52.3252,4.73377,Flow,3503
52.328,4.73403,Flow,3504
52.328,4.73403,Flow,3505
52.334,4.73458,Flow,3506
52.334,4.73458,Flow,3507
52.3368,4.73482,Flow,3508
52.3368,4.73482,Flow,3509
52.3394,4.73504,Flow,3510
52.3394,4.73504,Flow,3511
52.3421,4.73531,Flow,3512
52.3421,4.73531,Flow,3513
52.3455,4.73564,Flow,3514
52.3455,4.73564,Flow,3515
52.3495,4.7363,Flow,3516
52.3495,4.7363,Flow,3517
52.3519,4.73709,Flow,3518
52.3519,4.73709,Flow,3519
52.3559,4.73933,Flow,3520
52.3559,4.73933,Flow,3521
52.3597,4.74274,Flow,3522
52.3597,4.74274,Flow,3523
52.364,4.74844,Flow,3524
52.364,4.74844,Flow,3525
52.3663,4.75247,Flow,3526
52.3663,4.75247,Flow,3527
52.3663,4.75247,Flow,3528
52.368,4.75642,Flow,3529
52.368,4.75642,Flow,3530
52.3715,4.76299,Flow,3531
52.3715,4.76299,Flow,3532
52.3754,4.76659,Flow,3533
52.3754,4.76659,Flow,3534
52.3802,4.76789,Flow,3535
52.3802,4.76789,Flow,3536
52.385,4.76795,Flow,3537
52.385,4.76795,Flow,3538
52.3895,4.77055,Flow,3539
52.3895,4.77055,Flow,3540
52.3913,4.77319,Flow,3541
52.3913,4.77319,Flow,3542
52.3932,4.77973,Flow,3543
52.3932,4.77973,Flow,3544
52.3933,4.78376,Flow,3545
52.3933,4.78376,Flow,3546
52.3933,4.7886,Flow,3547
52.3933,4.7886,Flow,3548
52.3933,4.7886,Flow,3549
52.3933,4.79333,Flow,3550
52.3933,4.79333,Flow,3551
52.3933,4.79333,Flow,3552
52.3934,4.7988,Flow,3553
52.3934,4.7988,Flow,3554
52.393,4.80604,Flow,3555
52.393,4.80604,Flow,3556
52.3921,4.81263,Flow,3557
52.3921,4.81263,Flow,3558
52.3918,4.82017,Flow,3559
52.3918,4.82017,Flow,3560
52.3918,4.82785,Flow,3561
52.3918,4.82785,Flow,3562
52.3922,4.83595,Flow,3563
52.3922,4.83595,Flow,3564
52.395,4.84208,Flow,3565
52.395,4.84208,Flow,3566
52.3997,4.84813,Flow,3567
52.3997,4.84813,Flow,3568
52.3997,4.84813,Flow,3569
52.3997,4.84813,Flow,3570
52.4013,4.85004,Flow,3571
52.4013,4.85004,Flow,3572
52.4013,4.85004,Flow,3573
52.4013,4.85004,Flow,3574
52.4013,4.85004,Flow,3575
52.4527,4.84426,Flow,3576
52.4527,4.84426,Flow,3577
52.4527,4.84426,Flow,3578
52.4275,4.87201,Flow,3579
52.4275,4.87201,Flow,3580
52.4234,4.87434,Flow,3581
52.4234,4.87434,Flow,3582
52.4234,4.87434,Flow,3583
52.4276,4.87219,Flow,3584
52.4276,4.87219,Flow,3585
52.4276,4.87219,Flow,3586
52.4276,4.87219,Flow,3587
52.4229,4.87445,Flow,3588
52.4229,4.87445,Flow,3589
52.4229,4.87445,Flow,3590
52.4522,4.84558,Flow,3591
52.4522,4.84558,Flow,3592
52.4522,4.84558,Flow,3593
52.4242,4.88239,Flow,3594
52.4242,4.88239,Flow,3595
52.4242,4.88239,Flow,3596
52.426,4.87429,Flow,3597
52.426,4.87429,Flow,3598
52.426,4.87429,Flow,3599
52.4316,4.86802,Flow,3600
52.4316,4.86802,Flow,3601
52.4316,4.86802,Flow,3602
52.4316,4.86802,Flow,3603
52.4316,4.86802,Flow,3604
52.4316,4.86802,Flow,3605
52.4345,4.86481,Flow,3606
52.4345,4.86481,Flow,3607
52.4345,4.86481,Flow,3608
52.4345,4.86481,Flow,3609
52.4345,4.86481,Flow,3610
52.4345,4.86481,Flow,3611
52.4372,4.86183,Flow,3612
52.4372,4.86183,Flow,3613
52.4372,4.86183,Flow,3614
52.4372,4.86183,Flow,3615
52.4372,4.86183,Flow,3616
52.4372,4.86183,Flow,3617
52.4399,4.85888,Flow,3618
52.4399,4.85888,Flow,3619
52.4399,4.85888,Flow,3620
52.4399,4.85888,Flow,3621
52.4399,4.85888,Flow,3622
52.4399,4.85888,Flow,3623
52.4428,4.85561,Flow,3624
52.4428,4.85561,Flow,3625
52.4428,4.85561,Flow,3626
52.4428,4.85561,Flow,3627
52.4428,4.85561,Flow,3628
52.4473,4.85054,Flow,3629
52.4473,4.85054,Flow,3630
52.4473,4.85054,Flow,3631
52.4473,4.85054,Flow,3632
52.4473,4.85054,Flow,3633
52.4505,4.84706,Flow,3634
52.4505,4.84706,Flow,3635
52.4505,4.84706,Flow,3636
52.4505,4.84706,Flow,3637
52.4505,4.84706,Flow,3638
52.4221,4.87501,Flow,3639
52.4221,4.87501,Flow,3640
52.4221,4.87501,Flow,3641
52.426,4.87581,Flow,3642
52.426,4.87581,Flow,3643
52.426,4.87581,Flow,3644
52.43,4.87043,Flow,3645
52.43,4.87043,Flow,3646
52.43,4.87043,Flow,3647
52.43,4.87043,Flow,3648
52.4317,4.86852,Flow,3649
52.4317,4.86852,Flow,3650
52.4317,4.86852,Flow,3651
52.4317,4.86852,Flow,3652
52.4352,4.86453,Flow,3653
52.4352,4.86453,Flow,3654
52.4352,4.86453,Flow,3655
52.4352,4.86453,Flow,3656
52.4352,4.86453,Flow,3657
52.4376,4.8618,Flow,3658
52.4376,4.8618,Flow,3659
52.4376,4.8618,Flow,3660
52.4376,4.8618,Flow,3661
52.4376,4.8618,Flow,3662
52.4376,4.8618,Flow,3663
52.4376,4.8618,Flow,3664
52.4399,4.85921,Flow,3665
52.4399,4.85921,Flow,3666
52.4399,4.85921,Flow,3667
52.4399,4.85921,Flow,3668
52.4399,4.85921,Flow,3669
52.4399,4.85921,Flow,3670
52.4399,4.85921,Flow,3671
52.443,4.85571,Flow,3672
52.443,4.85571,Flow,3673
52.443,4.85571,Flow,3674
52.443,4.85571,Flow,3675
52.443,4.85571,Flow,3676
52.4475,4.85064,Flow,3677
52.4475,4.85064,Flow,3678
52.4475,4.85064,Flow,3679
52.4475,4.85064,Flow,3680
52.4475,4.85064,Flow,3681
52.4507,4.84716,Flow,3682
52.4507,4.84716,Flow,3683
52.4507,4.84716,Flow,3684
52.4507,4.84716,Flow,3685
52.4507,4.84716,Flow,3686
52.4521,4.84551,Flow,3687
52.4521,4.84551,Flow,3688
52.3339,4.99969,Flow,3689
52.3339,4.99969,Flow,3690
52.3339,4.99969,Flow,3691
52.3339,4.99969,Flow,3692
52.31,4.97681,Flow,3693
52.31,4.97681,Flow,3694
52.31,4.97681,Flow,3695
52.31,4.97681,Flow,3696
52.3444,4.7662,Flow,3697
52.3811,4.70829,Flow,3698
52.3065,4.96652,Flow,3699
52.3002,4.94823,Flow,3700
52.3883,4.70714,Flow,3701
52.3133,4.98711,Flow,3702
52.3133,4.98711,Flow,3703
52.3133,4.98711,Flow,3704
52.3133,4.98711,Flow,3705
52.307,4.96941,Flow,3706
52.2981,4.86995,Flow,3707
52.3454,4.76151,Flow,3708
52.3883,4.70654,Flow,3709
52.314,4.98925,Flow,3710
52.3086,4.97439,Flow,3711
52.3435,4.76531,Flow,3712
52.4442,4.666,Flow,3713
52.3293,4.79916,Flow,3714
52.3554,4.74339,Flow,3715
52.3596,4.74304,Flow,3716
52.3323,5.00757,Flow,3717
52.3323,5.00757,Flow,3718
52.3285,5.00591,Flow,3719
52.3285,5.00591,Flow,3720
52.3611,4.73204,Flow,3721
52.3611,4.73204,Flow,3722
52.3546,4.73693,Flow,3723
52.3546,4.73693,Flow,3724
52.3579,4.73516,Flow,3725
52.3579,4.73516,Flow,3726
52.3603,4.73283,Flow,3727
52.3603,4.73283,Flow,3728
52.3524,4.74878,Flow,3729
52.3542,4.74551,Flow,3730
52.3542,4.74551,Flow,3731
52.3554,4.74331,Flow,3732
52.3554,4.74331,Flow,3733
52.3587,4.73846,Flow,3734
52.3539,4.74554,Flow,3735
52.3599,4.7432,Flow,3736
52.3599,4.7432,Flow,3737
52.356,4.73981,Flow,3738
52.3284,4.79623,Flow,3739
52.3284,4.79623,Flow,3740
52.3284,4.79623,Flow,3741
52.3313,4.79067,Flow,3742
52.3313,4.79067,Flow,3743
52.3287,4.79479,Flow,3744
52.3287,4.79479,Flow,3745
52.3287,4.79479,Flow,3746
52.331,4.79034,Flow,3747
52.331,4.79034,Flow,3748
52.3511,4.75029,Flow,3749
52.3539,4.74509,Flow,3750
52.3574,4.73848,Flow,3751
52.3574,4.73848,Flow,3752
52.3586,4.73628,Flow,3753
52.3586,4.73628,Flow,3754
52.3604,4.73295,Flow,3755
52.3604,4.73295,Flow,3756
52.3729,4.71035,Flow,3757
52.3729,4.71035,Flow,3758
52.3342,4.99887,Flow,3759
52.3325,5.00514,Flow,3760
52.3325,5.00514,Flow,3761
52.3284,5.00568,Flow,3762
52.3284,5.00568,Flow,3763
52.3243,5.00488,Flow,3764
52.3243,5.00488,Flow,3765
52.3243,5.00488,Flow,3766
52.3216,5.0029,Flow,3767
52.3216,5.0029,Flow,3768
52.3216,5.0029,Flow,3769
52.3192,4.99986,Flow,3770
52.3192,4.99986,Flow,3771
52.3192,4.99986,Flow,3772
52.316,4.99387,Flow,3773
52.316,4.99387,Flow,3774
52.316,4.99387,Flow,3775
52.314,4.98905,Flow,3776
52.314,4.98905,Flow,3777
52.314,4.98905,Flow,3778
52.3124,4.98458,Flow,3779
52.3124,4.98458,Flow,3780
52.3124,4.98458,Flow,3781
52.3101,4.97794,Flow,3782
52.3101,4.97794,Flow,3783
52.3101,4.97794,Flow,3784
52.3077,4.97081,Flow,3785
52.3077,4.97081,Flow,3786
52.3077,4.97081,Flow,3787
52.3038,4.95942,Flow,3788
52.3038,4.95942,Flow,3789
52.3038,4.95942,Flow,3790
52.2989,4.9452,Flow,3791
52.2989,4.9452,Flow,3792
52.2989,4.9452,Flow,3793
52.286,4.93854,Flow,3794
52.286,4.93854,Flow,3795
52.286,4.93854,Flow,3796
52.286,4.93854,Flow,3797
52.2861,4.93402,Flow,3798
52.2861,4.93402,Flow,3799
52.2861,4.93402,Flow,3800
52.2861,4.93402,Flow,3801
52.2864,4.92979,Flow,3802
52.2864,4.92979,Flow,3803
52.2864,4.92979,Flow,3804
52.2867,4.92689,Flow,3805
52.2867,4.92689,Flow,3806
52.2867,4.92689,Flow,3807
52.2878,4.91787,Flow,3808
52.2878,4.91787,Flow,3809
52.2878,4.91787,Flow,3810
52.2895,4.90922,Flow,3811
52.2895,4.90922,Flow,3812
52.2895,4.90922,Flow,3813
52.2916,4.90095,Flow,3814
52.2916,4.90095,Flow,3815
52.2916,4.90095,Flow,3816
52.294,4.89312,Flow,3817
52.294,4.89312,Flow,3818
52.294,4.89312,Flow,3819
52.2952,4.88856,Flow,3820
52.2952,4.88856,Flow,3821
52.2952,4.88856,Flow,3822
52.2962,4.88222,Flow,3823
52.2962,4.88222,Flow,3824
52.2962,4.88222,Flow,3825
52.2972,4.87467,Flow,3826
52.2972,4.87467,Flow,3827
52.2972,4.87467,Flow,3828
52.2989,4.86682,Flow,3829
52.2989,4.86682,Flow,3830
52.2989,4.86682,Flow,3831
52.2995,4.86424,Flow,3832
52.2995,4.86424,Flow,3833
52.2995,4.86424,Flow,3834
52.2995,4.86424,Flow,3835
52.3002,4.86127,Flow,3836
52.3002,4.86127,Flow,3837
52.3002,4.86127,Flow,3838
52.3017,4.8551,Flow,3839
52.3017,4.8551,Flow,3840
52.3017,4.8551,Flow,3841
52.3036,4.8493,Flow,3842
52.3036,4.8493,Flow,3843
52.3036,4.8493,Flow,3844
52.3048,4.84153,Flow,3845
52.3048,4.84153,Flow,3846
52.3048,4.84153,Flow,3847
52.3062,4.83315,Flow,3848
52.3062,4.83315,Flow,3849
52.3062,4.83315,Flow,3850
52.3062,4.83315,Flow,3851
52.3076,4.82705,Flow,3852
52.3076,4.82705,Flow,3853
52.3076,4.82705,Flow,3854
52.3076,4.82705,Flow,3855
52.3105,4.8193,Flow,3856
52.3105,4.8193,Flow,3857
52.3105,4.8193,Flow,3858
52.3137,4.81412,Flow,3859
52.3137,4.81412,Flow,3860
52.3137,4.81412,Flow,3861
52.3164,4.8109,Flow,3862
52.3164,4.8109,Flow,3863
52.3164,4.8109,Flow,3864
52.3197,4.80791,Flow,3865
52.3197,4.80791,Flow,3866
52.3197,4.80791,Flow,3867
52.3197,4.80791,Flow,3868
52.3197,4.80791,Flow,3869
52.3211,4.80667,Flow,3870
52.3211,4.80667,Flow,3871
52.3211,4.80667,Flow,3872
52.3211,4.80667,Flow,3873
52.3211,4.80667,Flow,3874
52.3228,4.80473,Flow,3875
52.3228,4.80473,Flow,3876
52.3228,4.80473,Flow,3877
52.3292,4.79406,Flow,3878
52.3292,4.79406,Flow,3879
52.3311,4.79047,Flow,3880
52.3311,4.79047,Flow,3881
52.3325,4.78786,Flow,3882
52.3325,4.78786,Flow,3883
52.3325,4.78786,Flow,3884
52.3325,4.78786,Flow,3885
52.3347,4.78358,Flow,3886
52.3347,4.78358,Flow,3887
52.3364,4.78044,Flow,3888
52.3364,4.78044,Flow,3889
52.3384,4.77667,Flow,3890
52.3384,4.77667,Flow,3891
52.3414,4.77008,Flow,3892
52.3414,4.77008,Flow,3893
52.3441,4.76421,Flow,3894
52.3441,4.76421,Flow,3895
52.346,4.76039,Flow,3896
52.346,4.76039,Flow,3897
52.3483,4.75576,Flow,3898
52.3483,4.75576,Flow,3899
52.3483,4.75576,Flow,3900
52.3512,4.75041,Flow,3901
52.3512,4.75041,Flow,3902
52.354,4.74523,Flow,3903
52.354,4.74523,Flow,3904
52.3576,4.73862,Flow,3905
52.3576,4.73862,Flow,3906
52.3576,4.73862,Flow,3907
52.3588,4.73642,Flow,3908
52.3588,4.73642,Flow,3909
52.3588,4.73642,Flow,3910
52.3605,4.73311,Flow,3911
52.3605,4.73311,Flow,3912
52.3605,4.73311,Flow,3913
52.3623,4.7298,Flow,3914
52.3623,4.7298,Flow,3915
52.3623,4.7298,Flow,3916
52.3647,4.7254,Flow,3917
52.3647,4.7254,Flow,3918
52.3647,4.7254,Flow,3919
52.3666,4.72183,Flow,3920
52.3666,4.72183,Flow,3921
52.3666,4.72183,Flow,3922
52.3666,4.72183,Flow,3923
52.3666,4.72183,Flow,3924
52.3689,4.71761,Flow,3925
52.3689,4.71761,Flow,3926
52.3689,4.71761,Flow,3927
52.3689,4.71761,Flow,3928
52.3689,4.71761,Flow,3929
52.37,4.71534,Flow,3930
52.37,4.71534,Flow,3931
52.37,4.71534,Flow,3932
52.3718,4.71218,Flow,3933
52.3718,4.71218,Flow,3934
52.3718,4.71218,Flow,3935
52.3755,4.70877,Flow,3936
52.3755,4.70877,Flow,3937
52.3755,4.70877,Flow,3938
52.3755,4.70877,Flow,3939
52.3773,4.70844,Flow,3940
52.3773,4.70844,Flow,3941
52.3773,4.70844,Flow,3942
52.3773,4.70844,Flow,3943
52.3811,4.70788,Flow,3944
52.3811,4.70788,Flow,3945
52.3811,4.70788,Flow,3946
52.3854,4.70716,Flow,3947
52.3854,4.70716,Flow,3948
52.3854,4.70716,Flow,3949
52.3883,4.70671,Flow,3950
52.3883,4.70671,Flow,3951
52.3883,4.70671,Flow,3952
52.392,4.70614,Flow,3953
52.392,4.70614,Flow,3954
52.392,4.70614,Flow,3955
52.3974,4.70526,Flow,3956
52.3974,4.70526,Flow,3957
52.3974,4.70526,Flow,3958
52.402,4.70449,Flow,3959
52.402,4.70449,Flow,3960
52.402,4.70449,Flow,3961
52.4059,4.70303,Flow,3962
52.4059,4.70303,Flow,3963
52.4059,4.70303,Flow,3964
52.4085,4.70167,Flow,3965
52.4085,4.70167,Flow,3966
52.4085,4.70167,Flow,3967
52.4111,4.70032,Flow,3968
52.4111,4.70032,Flow,3969
52.4111,4.70032,Flow,3970
52.4136,4.69895,Flow,3971
52.4136,4.69895,Flow,3972
52.4136,4.69895,Flow,3973
52.4177,4.69604,Flow,3974
52.4177,4.69604,Flow,3975
52.4177,4.69604,Flow,3976
52.4206,4.69257,Flow,3977
52.4206,4.69257,Flow,3978
52.4206,4.69257,Flow,3979
52.422,4.69025,Flow,3980
52.422,4.69025,Flow,3981
52.422,4.69025,Flow,3982
52.4238,4.68702,Flow,3983
52.4238,4.68702,Flow,3984
52.4238,4.68702,Flow,3985
52.4256,4.68405,Flow,3986
52.4256,4.68405,Flow,3987
52.4256,4.68405,Flow,3988
52.4277,4.68124,Flow,3989
52.4277,4.68124,Flow,3990
52.4277,4.68124,Flow,3991
52.4299,4.67881,Flow,3992
52.4299,4.67881,Flow,3993
52.4299,4.67881,Flow,3994
52.4328,4.67581,Flow,3995
52.4328,4.67581,Flow,3996
52.4328,4.67581,Flow,3997
52.4341,4.67445,Flow,3998
52.4341,4.67445,Flow,3999
52.4341,4.67445,Flow,4000
52.436,4.67248,Flow,4001
52.436,4.67248,Flow,4002
52.4388,4.6698,Flow,4003
52.4388,4.6698,Flow,4004
52.4421,4.66773,Flow,4005
52.4421,4.66773,Flow,4006
52.4453,4.6669,Flow,4007
52.4453,4.6669,Flow,4008
52.4498,4.66725,Flow,4009
52.4498,4.66725,Flow,4010
52.4498,4.66725,Flow,4011
52.4524,4.66824,Flow,4012
52.4524,4.66824,Flow,4013
52.4524,4.66824,Flow,4014
52.3244,5.0047,Flow,4015
52.3244,5.0047,Flow,4016
52.3244,5.0047,Flow,4017
52.3201,5.00083,Flow,4018
52.3201,5.00083,Flow,4019
52.3201,5.00083,Flow,4020
52.3181,4.99759,Flow,4021
52.3181,4.99759,Flow,4022
52.3181,4.99759,Flow,4023
52.3161,4.99376,Flow,4024
52.3161,4.99376,Flow,4025
52.3141,4.98891,Flow,4026
52.3141,4.98891,Flow,4027
52.312,4.98298,Flow,4028
52.312,4.98298,Flow,4029
52.3103,4.97789,Flow,4030
52.3103,4.97789,Flow,4031
52.3079,4.97089,Flow,4032
52.3079,4.97089,Flow,4033
52.3019,4.95333,Flow,4034
52.3019,4.95333,Flow,4035
52.3019,4.95333,Flow,4036
52.3019,4.95333,Flow,4037
52.2988,4.94374,Flow,4038
52.2988,4.94374,Flow,4039
52.2988,4.94374,Flow,4040
52.299,4.94093,Flow,4041
52.299,4.94093,Flow,4042
52.299,4.94093,Flow,4043
52.2974,4.93587,Flow,4044
52.2974,4.93587,Flow,4045
52.2863,4.93412,Flow,4046
52.2863,4.93412,Flow,4047
52.2869,4.92617,Flow,4048
52.2869,4.92617,Flow,4049
52.2869,4.92617,Flow,4050
52.2869,4.92617,Flow,4051
52.288,4.918,Flow,4052
52.288,4.918,Flow,4053
52.288,4.918,Flow,4054
52.2896,4.90932,Flow,4055
52.2896,4.90932,Flow,4056
52.2896,4.90932,Flow,4057
52.2917,4.9011,Flow,4058
52.2917,4.9011,Flow,4059
52.2917,4.9011,Flow,4060
52.2942,4.89325,Flow,4061
52.2942,4.89325,Flow,4062
52.2942,4.89325,Flow,4063
52.2953,4.88862,Flow,4064
52.2953,4.88862,Flow,4065
52.2953,4.88862,Flow,4066
52.2963,4.88237,Flow,4067
52.2963,4.88237,Flow,4068
52.2963,4.88237,Flow,4069
52.2974,4.87478,Flow,4070
52.2974,4.87478,Flow,4071
52.2974,4.87478,Flow,4072
52.2974,4.87478,Flow,4073
52.299,4.86688,Flow,4074
52.299,4.86688,Flow,4075
52.299,4.86688,Flow,4076
52.299,4.86688,Flow,4077
52.3004,4.86127,Flow,4078
52.3004,4.86127,Flow,4079
52.3004,4.86127,Flow,4080
52.3004,4.86127,Flow,4081
52.3018,4.85514,Flow,4082
52.3018,4.85514,Flow,4083
52.3018,4.85514,Flow,4084
52.3043,4.84664,Flow,4085
52.3043,4.84664,Flow,4086
52.3043,4.84664,Flow,4087
52.3049,4.84155,Flow,4088
52.3049,4.84155,Flow,4089
52.3049,4.84155,Flow,4090
52.3063,4.83313,Flow,4091
52.3063,4.83313,Flow,4092
52.3063,4.83313,Flow,4093
52.3083,4.82517,Flow,4094
52.3083,4.82517,Flow,4095
52.3083,4.82517,Flow,4096
52.3106,4.81942,Flow,4097
52.3106,4.81942,Flow,4098
52.3106,4.81942,Flow,4099
52.3138,4.81433,Flow,4100
52.3138,4.81433,Flow,4101
52.3138,4.81433,Flow,4102
52.3165,4.81107,Flow,4103
52.3165,4.81107,Flow,4104
52.3165,4.81107,Flow,4105
52.3198,4.80811,Flow,4106
52.3198,4.80811,Flow,4107
52.3198,4.80811,Flow,4108
52.3213,4.80671,Flow,4109
52.3213,4.80671,Flow,4110
52.3213,4.80671,Flow,4111
52.3231,4.80478,Flow,4112
52.3231,4.80478,Flow,4113
52.3231,4.80478,Flow,4114
52.3284,4.79573,Flow,4115
52.3284,4.79573,Flow,4116
52.3312,4.79048,Flow,4117
