flowID,date,avg_flow,week_day,ref_flowID_dayWeek,ref_flowID_dayWeek_hourDay,dif_flowID_dayWeek,dif_flowID_dayWeek_hourDay
174,2016-07-18-17,227.5,Monday,241.805773598208,224.22461498752,-14.3057735982077,3.27538501247986
174,2016-07-18-18,163.04347826087,Monday,241.805773598208,148.578361578745,-78.7622953373382,14.4651166821243
174,2016-07-18-19,152.093023255814,Monday,241.805773598208,119.704805756189,-89.7127503423938,32.3882174996254
174,2016-07-18-20,144,Monday,241.805773598208,119.712289549024,-97.8057735982078,24.2877104509758
174,2016-07-18-21,135,Monday,241.805773598208,122.570739637492,-106.805773598208,12.4292603625081
174,2016-07-18-22,126.857142857143,Monday,241.805773598208,105.245749927932,-114.948630741065,21.6113929292104
174,2016-07-18-23,84.4444444444445,Monday,241.805773598208,76.5427771108443,-157.361329153763,7.9016673336001
180,2016-07-18-16,706.451612903226,Monday,271.681418374389,877.974927751308,434.770194528837,-171.523314848082
180,2016-07-18-17,893,Monday,271.681418374389,1211.61016949153,621.318581625612,-318.610169491525
180,2016-07-18-18,658.983050847458,Monday,271.681418374389,713.140435835351,387.301632473069,-54.1573849878935
180,2016-07-18-19,212.4,Monday,271.681418374389,194.684927788242,-59.2814183743885,17.7150722117584
180,2016-07-18-20,116.4,Monday,271.681418374389,126.45022106951,-155.281418374389,-10.0502210695098
180,2016-07-18-21,116,Monday,271.681418374389,110.271537510335,-155.681418374389,5.72846248966499
180,2016-07-18-22,120,Monday,271.681418374389,112.642982031818,-151.681418374389,7.35701796818165
180,2016-07-18-23,94.2857142857143,Monday,271.681418374389,101.20421254875,-177.395704088674,-6.91849826303607
186,2016-07-18-16,956,Monday,377.176459383237,901.714285714286,578.823540616763,54.2857142857143
186,2016-07-18-17,1000,Monday,377.176459383237,1049.57142857143,622.823540616763,-49.5714285714287
186,2016-07-18-18,932,Monday,377.176459383237,884.714285714286,554.823540616763,47.2857142857143
186,2016-07-18-19,357,Monday,377.176459383237,401.477457540334,-20.176459383237,-44.4774575403334
186,2016-07-18-20,202.641509433962,Monday,377.176459383237,221.698741512234,-174.534949949275,-19.057232078272
186,2016-07-18-21,187.636363636364,Monday,377.176459383237,195.206544090357,-189.540095746873,-7.57018045399377
186,2016-07-18-22,197.454545454545,Monday,377.176459383237,176.606929306241,-179.721913928692,20.8476161483049
186,2016-07-18-23,132,Monday,377.176459383237,129.921038911524,-245.176459383237,2.07896108847572
192,2016-07-18-16,1172,Monday,619.347991852455,1103.14285714286,552.652008147546,68.8571428571429
192,2016-07-18-17,1155,Monday,619.347991852455,1101.14285714286,535.652008147546,53.8571428571429
192,2016-07-18-18,1075,Monday,619.347991852455,983.745762711864,455.652008147546,91.2542372881356
192,2016-07-18-19,724,Monday,619.347991852455,728.351978388686,104.652008147546,-4.35197838868578
192,2016-07-18-20,548,Monday,619.347991852455,567.428571428571,-71.3479918524545,-19.4285714285714
192,2016-07-18-21,491,Monday,619.347991852455,519.510895883777,-128.347991852454,-28.5108958837773
192,2016-07-18-22,467,Monday,619.347991852455,480,-152.347991852454,-13
192,2016-07-18-23,343,Monday,619.347991852455,352.428571428571,-276.347991852454,-9.42857142857144
198,2016-07-18-16,693.103448275862,Monday,453.776638705489,690.335028102108,239.326809570373,2.76842017375407
198,2016-07-18-17,784.21052631579,Monday,453.776638705489,720.778086256804,330.4338876103,63.4324400589852
198,2016-07-18-18,467.796610169492,Monday,453.776638705489,441.644941651951,14.0199714640023,26.1516685175408
198,2016-07-18-19,318.620689655172,Monday,453.776638705489,279.635243093553,-135.155949050317,38.9854465616198
198,2016-07-18-20,236.727272727273,Monday,453.776638705489,193.630908295059,-217.049365978217,43.0963644322135
198,2016-07-18-21,256.363636363636,Monday,453.776638705489,183.45768686218,-197.413002341853,72.9059495014566
198,2016-07-18-22,214.8,Monday,453.776638705489,172.502491694352,-238.976638705489,42.2975083056479
198,2016-07-18-23,132.307692307692,Monday,453.776638705489,112.888961109499,-321.468946397797,19.4187311981935
204,2016-07-18-16,814,Monday,551.864305406589,854,262.135694593411,-40
204,2016-07-18-17,857,Monday,551.864305406589,837.142857142857,305.135694593411,19.8571428571429
204,2016-07-18-18,680,Monday,551.864305406589,645.365617433414,128.135694593411,34.6343825665859
